[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 071@127.0.0.1      :56418 disconnected
[19/05/17 022:29:45] 055@127.0.0.1      :56560 connected
[19/05/17 022:29:45] 058@127.0.0.1      :56576 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 063@127.0.0.1      :56196 disconnected
[19/05/17 022:29:45] 054@127.0.0.1      :56554 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212605
[19/05/17 022:29:45] 055@127.0.0.1      :56560 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 060@127.0.0.1      :56578 connected
[19/05/17 022:29:45] 063@127.0.0.1      :56580 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 015@127.0.0.1      :55744 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 059@127.0.0.1      :56182 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 066@127.0.0.1      :56204 disconnected
[19/05/17 022:29:45] 060@127.0.0.1      :56578 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 057@127.0.0.1      :56556 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 058@127.0.0.1      :56576 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 063@127.0.0.1      :56580 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 052@127.0.0.1      :56200 disconnected
[19/05/17 022:29:45] 015@127.0.0.1      :56582 connected
[19/05/17 022:29:45] 015@127.0.0.1      :56582 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 052@127.0.0.1      :56584 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 061@127.0.0.1      :56188 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 070@127.0.0.1      :56416 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 059@127.0.0.1      :56350 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 050@127.0.0.1      :56316 disconnected
[19/05/17 022:29:45] 075@127.0.0.1      :56428 disconnected
[19/05/17 022:29:45] 051@127.0.0.1      :56526 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 056@127.0.0.1      :56516 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 077@127.0.0.1      :56432 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 067@127.0.0.1      :56348 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 072@127.0.0.1      :56420 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 068@127.0.0.1      :56388 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 074@127.0.0.1      :56426 disconnected
[19/05/17 022:29:45] 065@127.0.0.1      :56202 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 042@127.0.0.1      :56514 disconnected
[19/05/17 022:29:45] 069@127.0.0.1      :56414 disconnected
[19/05/17 022:29:45] 042@127.0.0.1      :56586 connected
[19/05/17 022:29:45] 059@127.0.0.1      :56350 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 052@127.0.0.1      :56584 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 053@127.0.0.1      :56528 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 050@127.0.0.1      :56592 connected
[19/05/17 022:29:45] 049@127.0.0.1      :56522 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 076@127.0.0.1      :56430 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 054@127.0.0.1      :56554 disconnected
[19/05/17 022:29:45] 081@127.0.0.1      :56518 disconnected
[19/05/17 022:29:45] 042@127.0.0.1      :56586 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 049@127.0.0.1      :56600 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 051@127.0.0.1      :56604 connected
[19/05/17 022:29:45] 073@127.0.0.1      :56422 disconnected
[19/05/17 022:29:45] 062@127.0.0.1      :56194 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 057@127.0.0.1      :56556 disconnected
[19/05/17 022:29:45] 049@127.0.0.1      :56600 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 050@127.0.0.1      :56592 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 080@127.0.0.1      :56504 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 042@127.0.0.1      :56586 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 015@127.0.0.1      :56582 disconnected
[19/05/17 022:29:45] 027@127.0.0.1      :56544 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 079@127.0.0.1      :56502 disconnected
[19/05/17 022:29:45] 051@127.0.0.1      :56604 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 015@127.0.0.1      :56654 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 049@127.0.0.1      :56600 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 058@127.0.0.1      :56576 disconnected
[19/05/17 022:29:45] 050@127.0.0.1      :56592 disconnected
[19/05/17 022:29:45] 027@127.0.0.1      :56656 connected
[19/05/17 022:29:45] 015@127.0.0.1      :56654 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 042@127.0.0.1      :56658 connected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 034@127.0.0.1      :56506 disconnected
[19/05/17 022:29:45] 063@127.0.0.1      :56580 disconnected
[19/05/17 022:29:45] 042@127.0.0.1      :56658 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 052@127.0.0.1      :56584 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 060@127.0.0.1      :56578 disconnected
[19/05/17 022:29:45] 055@127.0.0.1      :56560 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 059@127.0.0.1      :56350 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 015@127.0.0.1      :56654 disconnected
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 051@127.0.0.1      :56604 disconnected
[19/05/17 022:29:45] 042@127.0.0.1      :56658 disconnected
[19/05/17 022:29:45] 027@127.0.0.1      :56656 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 027@127.0.0.1      :56656 disconnected
[19/05/17 022:29:45] 034@127.0.0.1      :54996 connected
[19/05/17 022:29:45] 015@127.0.0.1      :54998 connected
[19/05/17 022:29:45] 015@127.0.0.1      :54998 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:45] 034@127.0.0.1      :54996 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 015@127.0.0.1      :54998 disconnected
[19/05/17 022:29:45] 034@127.0.0.1      :54996 disconnected
[19/05/17 022:29:45] 027@127.0.0.1      :56390 connected
[19/05/17 022:29:45] 027@127.0.0.1      :56390 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212605
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 027@127.0.0.1      :56390 disconnected
[19/05/17 022:29:45] 015@127.0.0.1      :56434 connected
[19/05/17 022:29:45] 015@127.0.0.1      :56434 SOLN 1effffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 100000002321ed8f
[19/05/17 022:29:45] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:45] 015@127.0.0.1      :56434 disconnected
[19/05/17 022:29:46] 027@127.0.0.1      :55048 connected
[19/05/17 022:29:46] 015@127.0.0.1      :55028 connected
[19/05/17 022:29:46] 027@127.0.0.1      :55048 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 034@127.0.0.1      :55046 connected
[19/05/17 022:29:46] 042@127.0.0.1      :55042 connected
[19/05/17 022:29:46] 049@127.0.0.1      :55004 connected
[19/05/17 022:29:46] 050@127.0.0.1      :55002 connected
[19/05/17 022:29:46] 050@127.0.0.1      :55002 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 015@127.0.0.1      :55028 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 042@127.0.0.1      :55042 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 051@127.0.0.1      :55040 connected
[19/05/17 022:29:46] 049@127.0.0.1      :55004 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 034@127.0.0.1      :55046 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 052@127.0.0.1      :55050 connected
[19/05/17 022:29:46] 053@127.0.0.1      :55030 connected
[19/05/17 022:29:46] 052@127.0.0.1      :55050 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 053@127.0.0.1      :55030 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 054@127.0.0.1      :55034 connected
[19/05/17 022:29:46] 051@127.0.0.1      :55040 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 054@127.0.0.1      :55034 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 055@127.0.0.1      :55024 connected
[19/05/17 022:29:46] 055@127.0.0.1      :55024 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 056@127.0.0.1      :55054 connected
[19/05/17 022:29:46] 057@127.0.0.1      :55038 connected
[19/05/17 022:29:46] 058@127.0.0.1      :55032 connected
[19/05/17 022:29:46] 057@127.0.0.1      :55038 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 056@127.0.0.1      :55054 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 059@127.0.0.1      :55056 connected
[19/05/17 022:29:46] 058@127.0.0.1      :55032 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 060@127.0.0.1      :55022 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 061@127.0.0.1      :55020 connected
[19/05/17 022:29:46] 015@127.0.0.1      :55028 disconnected
[19/05/17 022:29:46] 059@127.0.0.1      :55056 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 060@127.0.0.1      :55022 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 015@127.0.0.1      :55010 connected
[19/05/17 022:29:46] 015@127.0.0.1      :55010 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 062@127.0.0.1      :55016 connected
[19/05/17 022:29:46] 061@127.0.0.1      :55020 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 042@127.0.0.1      :55042 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 051@127.0.0.1      :55040 disconnected
[19/05/17 022:29:46] 051@127.0.0.1      :55000 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 062@127.0.0.1      :55016 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 050@127.0.0.1      :55002 disconnected
[19/05/17 022:29:46] 050@127.0.0.1      :55014 connected
[19/05/17 022:29:46] 051@127.0.0.1      :55000 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 050@127.0.0.1      :55014 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 034@127.0.0.1      :55046 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 063@127.0.0.1      :55012 connected
[19/05/17 022:29:46] 052@127.0.0.1      :55050 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 027@127.0.0.1      :55048 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 027@127.0.0.1      :55008 connected
[19/05/17 022:29:46] 059@127.0.0.1      :55056 disconnected
[19/05/17 022:29:46] 027@127.0.0.1      :55008 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 063@127.0.0.1      :55012 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 056@127.0.0.1      :55054 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 058@127.0.0.1      :55032 disconnected
[19/05/17 022:29:46] 034@127.0.0.1      :55060 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 042@127.0.0.1      :55058 connected
[19/05/17 022:29:46] 034@127.0.0.1      :55060 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 052@127.0.0.1      :55052 connected
[19/05/17 022:29:46] 042@127.0.0.1      :55058 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 055@127.0.0.1      :55024 disconnected
[19/05/17 022:29:46] 052@127.0.0.1      :55052 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 055@127.0.0.1      :55044 connected
[19/05/17 022:29:46] 055@127.0.0.1      :55044 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 056@127.0.0.1      :55036 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 058@127.0.0.1      :55026 connected
[19/05/17 022:29:46] 059@127.0.0.1      :55018 connected
[19/05/17 022:29:46] 053@127.0.0.1      :55030 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 054@127.0.0.1      :55034 disconnected
[19/05/17 022:29:46] 058@127.0.0.1      :55026 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 015@127.0.0.1      :55010 disconnected
[19/05/17 022:29:46] 053@127.0.0.1      :55006 connected
[19/05/17 022:29:46] 054@127.0.0.1      :55082 connected
[19/05/17 022:29:46] 057@127.0.0.1      :55038 disconnected
[19/05/17 022:29:46] 064@127.0.0.1      :55074 connected
[19/05/17 022:29:46] 065@127.0.0.1      :55124 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 015@127.0.0.1      :55114 connected
[19/05/17 022:29:46] 059@127.0.0.1      :55018 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 056@127.0.0.1      :55036 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 054@127.0.0.1      :55082 SLEP
[19/05/17 022:29:46] 049@127.0.0.1      :55004 disconnected
[19/05/17 022:29:46] 064@127.0.0.1      :55074 SLEP
[19/05/17 022:29:46] 053@127.0.0.1      :55006 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 058@127.0.0.1      :55026 disconnected
[19/05/17 022:29:46] 049@127.0.0.1      :55098 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 060@127.0.0.1      :55022 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 057@127.0.0.1      :55104 connected
[19/05/17 022:29:46] 049@127.0.0.1      :55098 SLEP
[19/05/17 022:29:46] 058@127.0.0.1      :55086 connected
[19/05/17 022:29:46] 065@127.0.0.1      :55124 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 051@127.0.0.1      :55000 disconnected
[19/05/17 022:29:46] 050@127.0.0.1      :55014 disconnected
[19/05/17 022:29:46] 057@127.0.0.1      :55104 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 015@127.0.0.1      :55114 SLEP
[19/05/17 022:29:46] 058@127.0.0.1      :55086 SLEP
[19/05/17 022:29:46] 050@127.0.0.1      :55090 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 034@127.0.0.1      :55060 disconnected
[19/05/17 022:29:46] 062@127.0.0.1      :55016 disconnected
[19/05/17 022:29:46] 034@127.0.0.1      :55066 connected
[19/05/17 022:29:46] 051@127.0.0.1      :55072 connected
[19/05/17 022:29:46] 060@127.0.0.1      :55118 connected
[19/05/17 022:29:46] 034@127.0.0.1      :55066 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 051@127.0.0.1      :55072 SLEP
[19/05/17 022:29:46] 062@127.0.0.1      :55108 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 050@127.0.0.1      :55090 SLEP
[19/05/17 022:29:46] 059@127.0.0.1      :55018 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 062@127.0.0.1      :55108 SLEP
[19/05/17 022:29:46] 059@127.0.0.1      :55122 connected
[19/05/17 022:29:46] 060@127.0.0.1      :55118 SLEP
[19/05/17 022:29:46] 066@127.0.0.1      :55120 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 059@127.0.0.1      :55122 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 067@127.0.0.1      :55126 connected
[19/05/17 022:29:46] 052@127.0.0.1      :55052 disconnected
[19/05/17 022:29:46] 052@127.0.0.1      :55096 connected
[19/05/17 022:29:46] 066@127.0.0.1      :55120 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 067@127.0.0.1      :55126 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 068@127.0.0.1      :55112 connected
[19/05/17 022:29:46] 052@127.0.0.1      :55096 SLEP
[19/05/17 022:29:46] 069@127.0.0.1      :55102 connected
[19/05/17 022:29:46] 027@127.0.0.1      :55008 disconnected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 055@127.0.0.1      :55044 disconnected
[19/05/17 022:29:46] 061@127.0.0.1      :55020 disconnected
[19/05/17 022:29:46] 068@127.0.0.1      :55112 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 027@127.0.0.1      :55084 connected
[19/05/17 022:29:46] 055@127.0.0.1      :55110 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 061@127.0.0.1      :55116 connected
[19/05/17 022:29:46] 070@127.0.0.1      :55094 connected
[19/05/17 022:29:46] 042@127.0.0.1      :55058 disconnected
[19/05/17 022:29:46] 055@127.0.0.1      :55110 SLEP
[19/05/17 022:29:46] 071@127.0.0.1      :55070 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY
[19/05/17 022:29:46] 069@127.0.0.1      :55102 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 027@127.0.0.1      :55084 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 063@127.0.0.1      :55012 disconnected
[19/05/17 022:29:46] 070@127.0.0.1      :55094 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 042@127.0.0.1      :55100 connected
[19/05/17 022:29:46] 061@127.0.0.1      :55116 SLEP
[19/05/17 022:29:46] 063@127.0.0.1      :55106 connected
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 042@127.0.0.1      :55100 SOLN 1fffffff 0000000019d6689c085ae165831e934ff763ae46a218a6c172b3f1b60a8ce26f 1000000023212147
[19/05/17 022:29:46] 072@127.0.0.1      :55080 connected
[19/05/17 022:29:46] 063@127.0.0.1      :55106 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
[19/05/17 022:29:46] 071@127.0.0.1      :55070 SLEP
[19/05/17 022:29:46] 000@0.0.0.0        :01234 OKAY	sleeping 3 seconds..                  
